
Embedding length is 200.

Loading embeddings...
Done.
 Embedding vocabulary: 37808.

Epoch: [2][50/539]	Batch Time 0.053 (0.077)	Data Load Time 0.001 (0.019)	Loss 0.7667 (0.7520)	Accuracy 0.691 (0.673)
Epoch: [2][60/539]	Batch Time 0.059 (0.074)	Data Load Time 0.001 (0.016)	Loss 0.7617 (0.7525)	Accuracy 0.672 (0.673)
Epoch: [2][70/539]	Batch Time 0.062 (0.072)	Data Load Time 0.001 (0.014)	Loss 0.7500 (0.7528)	Accuracy 0.707 (0.676)
Epoch: [2][80/539]	Batch Time 0.062 (0.071)	Data Load Time 0.001 (0.012)	Loss 0.7238 (0.7503)	Accuracy 0.648 (0.677)
Epoch: [2][90/539]	Batch Time 0.065 (0.071)	Data Load Time 0.001 (0.011)	Loss 0.6930 (0.7495)	Accuracy 0.758 (0.677)
Epoch: [2][100/539]	Batch Time 0.062 (0.070)	Data Load Time 0.001 (0.010)	Loss 0.6770 (0.7487)	Accuracy 0.707 (0.677)
Epoch: [2][110/539]	Batch Time 0.060 (0.069)	Data Load Time 0.001 (0.009)	Loss 0.7115 (0.7507)	Accuracy 0.680 (0.677)
Epoch: [2][120/539]	Batch Time 0.067 (0.069)	Data Load Time 0.001 (0.008)	Loss 0.7881 (0.7510)	Accuracy 0.688 (0.677)
Epoch: [2][130/539]	Batch Time 0.075 (0.069)	Data Load Time 0.001 (0.008)	Loss 0.7015 (0.7495)	Accuracy 0.715 (0.677)
Epoch: [2][140/539]	Batch Time 0.056 (0.069)	Data Load Time 0.001 (0.007)	Loss 0.8078 (0.7490)	Accuracy 0.641 (0.678)
Epoch: [2][150/539]	Batch Time 0.064 (0.069)	Data Load Time 0.001 (0.007)	Loss 0.7433 (0.7496)	Accuracy 0.676 (0.678)
Epoch: [2][160/539]	Batch Time 0.066 (0.068)	Data Load Time 0.001 (0.007)	Loss 0.7056 (0.7507)	Accuracy 0.680 (0.677)
Epoch: [2][170/539]	Batch Time 0.066 (0.068)	Data Load Time 0.001 (0.006)	Loss 0.8289 (0.7526)	Accuracy 0.641 (0.677)
Epoch: [2][180/539]	Batch Time 0.064 (0.068)	Data Load Time 0.001 (0.006)	Loss 0.6998 (0.7522)	Accuracy 0.707 (0.677)
Epoch: [2][190/539]	Batch Time 0.057 (0.068)	Data Load Time 0.001 (0.006)	Loss 0.7496 (0.7517)	Accuracy 0.660 (0.677)
Epoch: [2][200/539]	Batch Time 0.068 (0.068)	Data Load Time 0.001 (0.005)	Loss 0.6793 (0.7525)	Accuracy 0.711 (0.676)
Epoch: [2][210/539]	Batch Time 0.067 (0.068)	Data Load Time 0.001 (0.005)	Loss 0.8439 (0.7538)	Accuracy 0.633 (0.676)
Epoch: [2][220/539]	Batch Time 0.064 (0.067)	Data Load Time 0.001 (0.005)	Loss 0.7724 (0.7541)	Accuracy 0.699 (0.676)
Epoch: [2][230/539]	Batch Time 0.123 (0.068)	Data Load Time 0.001 (0.005)	Loss 0.7093 (0.7548)	Accuracy 0.668 (0.676)
Epoch: [2][240/539]	Batch Time 0.062 (0.068)	Data Load Time 0.001 (0.005)	Loss 0.7971 (0.7551)	Accuracy 0.660 (0.676)
Epoch: [2][250/539]	Batch Time 0.066 (0.068)	Data Load Time 0.001 (0.005)	Loss 0.8578 (0.7559)	Accuracy 0.637 (0.675)
Epoch: [2][260/539]	Batch Time 0.066 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.7401 (0.7549)	Accuracy 0.656 (0.675)
Epoch: [2][270/539]	Batch Time 0.065 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.7462 (0.7550)	Accuracy 0.676 (0.675)
Epoch: [2][280/539]	Batch Time 0.061 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.7859 (0.7556)	Accuracy 0.656 (0.675)
Epoch: [2][290/539]	Batch Time 0.061 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.7825 (0.7564)	Accuracy 0.637 (0.675)
Epoch: [2][300/539]	Batch Time 0.061 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.8622 (0.7567)	Accuracy 0.605 (0.674)
Epoch: [2][310/539]	Batch Time 0.060 (0.067)	Data Load Time 0.001 (0.004)	Loss 0.7344 (0.7565)	Accuracy 0.660 (0.674)
Epoch: [2][320/539]	Batch Time 0.063 (0.066)	Data Load Time 0.001 (0.004)	Loss 0.7866 (0.7566)	Accuracy 0.656 (0.674)
Epoch: [2][330/539]	Batch Time 0.060 (0.066)	Data Load Time 0.001 (0.004)	Loss 0.7568 (0.7557)	Accuracy 0.684 (0.674)
Epoch: [2][340/539]	Batch Time 0.067 (0.066)	Data Load Time 0.001 (0.004)	Loss 0.7555 (0.7556)	Accuracy 0.676 (0.674)
Epoch: [2][350/539]	Batch Time 0.059 (0.066)	Data Load Time 0.001 (0.004)	Loss 0.7336 (0.7558)	Accuracy 0.672 (0.674)
Epoch: [2][360/539]	Batch Time 0.061 (0.066)	Data Load Time 0.001 (0.003)	Loss 0.7461 (0.7555)	Accuracy 0.684 (0.674)
Epoch: [2][370/539]	Batch Time 0.055 (0.066)	Data Load Time 0.001 (0.003)	Loss 0.7213 (0.7551)	Accuracy 0.699 (0.674)
Epoch: [2][380/539]	Batch Time 0.064 (0.066)	Data Load Time 0.001 (0.003)	Loss 0.7288 (0.7545)	Accuracy 0.676 (0.674)
Epoch: [2][390/539]	Batch Time 0.062 (0.066)	Data Load Time 0.001 (0.003)	Loss 0.7098 (0.7541)	Accuracy 0.715 (0.674)
Epoch: [2][400/539]	Batch Time 0.055 (0.066)	Data Load Time 0.001 (0.003)	Loss 0.7977 (0.7540)	Accuracy 0.656 (0.674)
Epoch: [2][410/539]	Batch Time 0.061 (0.065)	Data Load Time 0.001 (0.003)	Loss 0.7758 (0.7542)	Accuracy 0.645 (0.674)
Epoch: [2][420/539]	Batch Time 0.055 (0.065)	Data Load Time 0.001 (0.003)	Loss 0.7236 (0.7544)	Accuracy 0.688 (0.674)
Epoch: [2][430/539]	Batch Time 0.054 (0.065)	Data Load Time 0.001 (0.003)	Loss 0.7146 (0.7543)	Accuracy 0.660 (0.674)
Epoch: [2][440/539]	Batch Time 0.054 (0.065)	Data Load Time 0.001 (0.003)	Loss 0.8111 (0.7541)	Accuracy 0.672 (0.674)
Epoch: [2][450/539]	Batch Time 0.053 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.6916 (0.7540)	Accuracy 0.691 (0.674)
Epoch: [2][460/539]	Batch Time 0.054 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.8939 (0.7544)	Accuracy 0.613 (0.673)
Epoch: [2][470/539]	Batch Time 0.059 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.8179 (0.7549)	Accuracy 0.664 (0.673)
Epoch: [2][480/539]	Batch Time 0.059 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.7839 (0.7555)	Accuracy 0.652 (0.673)
Epoch: [2][490/539]	Batch Time 0.060 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.7272 (0.7557)	Accuracy 0.684 (0.673)
Epoch: [2][500/539]	Batch Time 0.059 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.7575 (0.7558)	Accuracy 0.645 (0.673)
Epoch: [2][510/539]	Batch Time 0.059 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.7467 (0.7555)	Accuracy 0.695 (0.673)
Epoch: [2][520/539]	Batch Time 0.066 (0.064)	Data Load Time 0.001 (0.003)	Loss 0.7766 (0.7552)	Accuracy 0.684 (0.673)
Epoch: [2][530/539]	Batch Time 0.062 (0.064)	Data Load Time 0.000 (0.003)	Loss 0.7621 (0.7546)	Accuracy 0.711 (0.674)

DECAYING learning rate.
The new learning rate is 0.000125

epoch 2 val acc: 0.6082644628099173
Epoch: [3][0/539]	Batch Time 1.127 (1.127)	Data Load Time 1.063 (1.063)	Loss 0.7368 (0.7368)	Accuracy 0.727 (0.727)
Epoch: [3][10/539]	Batch Time 0.060 (0.157)	Data Load Time 0.001 (0.098)	Loss 0.6845 (0.7018)	Accuracy 0.676 (0.699)
Epoch: [3][20/539]	Batch Time 0.059 (0.110)	Data Load Time 0.001 (0.052)	Loss 0.6299 (0.7091)	Accuracy 0.742 (0.697)
Epoch: [3][30/539]	Batch Time 0.059 (0.093)	Data Load Time 0.001 (0.035)	Loss 0.6212 (0.7090)	Accuracy 0.727 (0.696)
Epoch: [3][40/539]	Batch Time 0.060 (0.085)	Data Load Time 0.001 (0.027)	Loss 0.7140 (0.7125)	Accuracy 0.719 (0.696)
Epoch: [3][50/539]	Batch Time 0.060 (0.080)	Data Load Time 0.001 (0.022)	Loss 0.6921 (0.7133)	Accuracy 0.672 (0.695)
Epoch: [3][60/539]	Batch Time 0.058 (0.077)	Data Load Time 0.001 (0.018)	Loss 0.7041 (0.7093)	Accuracy 0.707 (0.697)
Epoch: [3][70/539]	Batch Time 0.060 (0.074)	Data Load Time 0.001 (0.016)	Loss 0.6316 (0.7051)	Accuracy 0.699 (0.698)
Epoch: [3][80/539]	Batch Time 0.060 (0.073)	Data Load Time 0.001 (0.014)	Loss 0.7292 (0.7061)	Accuracy 0.688 (0.698)
Epoch: [3][90/539]	Batch Time 0.059 (0.071)	Data Load Time 0.001 (0.013)	Loss 0.7416 (0.7064)	Accuracy 0.664 (0.698)
Epoch: [3][100/539]	Batch Time 0.054 (0.070)	Data Load Time 0.001 (0.012)	Loss 0.7453 (0.7061)	Accuracy 0.668 (0.698)
Epoch: [3][110/539]	Batch Time 0.058 (0.069)	Data Load Time 0.001 (0.011)	Loss 0.6674 (0.7075)	Accuracy 0.715 (0.697)
Epoch: [3][120/539]	Batch Time 0.055 (0.068)	Data Load Time 0.001 (0.010)	Loss 0.7984 (0.7086)	Accuracy 0.652 (0.696)
